mean_b4x,std_b4x,rms_b4x,kurtosis_b4x,flatness_b4x,mean_b4y,std_b4y,rms_b4y,kurtosis_b4y,flatness_b4y,b4_state
-0.0932123046875,0.06299302374073612,0.11250179903075438,0.9186333712824055,0.6561879695239667,-0.09300654296875,0.06879113794897106,0.1156824865539832,1.977753518443981,0.8191918697044943,0
-0.093325048828125,0.06456206934677351,0.11348050730019398,0.7605819650437815,0.6591376665466064,-0.09262080078125,0.0672128117796562,0.11443851975924671,1.2620372797928647,0.8347809621547356,0
-0.09292163085937499,0.06424046896169454,0.11296577948203773,0.7326976879845013,0.6519758498813216,-0.0922931640625,0.06884715927319561,0.11514321288142107,1.2460361718322854,0.8217269921593668,0
-0.09280551757812501,0.06394735474232434,0.11270371897805491,0.6261861206991908,0.6566271646733298,-0.09312431640624999,0.06866078781744692,0.11569979295506,0.9990319615352883,0.8211189818385679,0
-0.09274487304687501,0.06364987693676975,0.11248519151669198,0.7144462262726035,0.6726823043872425,-0.092275537109375,0.0679718160745561,0.11460777691455705,1.137935040919305,0.8142474155827156,0
-0.09350556640624999,0.06341824575622047,0.11298302900767886,0.7564584399168344,0.6520950183909335,-0.093062939453125,0.06844165293872326,0.11552043350265193,1.2303263729846723,0.8162907436327654,0
-0.0925669921875,0.0648596772934399,0.11302842908423526,0.6285339937654735,0.6367200472730924,-0.09247670898437499,0.06822818049588143,0.1149218269884332,1.0880140219978918,0.8267037925939505,0
-0.09318789062499999,0.06553492739624973,0.11392457885798284,0.6626686920138516,0.6479430144209652,-0.092643115234375,0.06843724833331556,0.11517987567177534,1.2742800821936822,0.8231865157814608,0
-0.092583740234375,0.06567462869907004,0.1135116990029965,0.6313294008596486,0.6629091226206082,-0.09348383789062499,0.06850268608240903,0.1158958409403272,0.8631178616548976,0.8245367547689215,0
-0.09228134765625,0.06704814358608309,0.1140670885207199,0.6569050659048119,0.6578563325151224,-0.09211904296875,0.07105064619597316,0.11633620417713375,1.2604362413191623,0.8244817184735002,0
-0.093006103515625,0.06664825690364391,0.114420826073985,0.658342171989363,0.662725572924059,-0.0921404296875,0.07026352187348263,0.11587416143844363,1.4427583807522355,0.8363501114637057,0
-0.092646533203125,0.06554144839494994,0.11348595319362492,0.6593933646541683,0.6554034814089023,-0.092391259765625,0.06852276859691692,0.11502832128335015,1.0202323397399384,0.8227575515687648,0
-0.092844775390625,0.06572347950950416,0.11375292557192486,0.7758387841287773,0.6509886119219038,-0.09250361328125001,0.06919863341028261,0.11552215950170555,1.03840593634978,0.8237987995585646,0
-0.092872998046875,0.06535935844038167,0.11356601385076931,0.7341994355970227,0.6358639601098842,-0.092522021484375,0.06839606482117933,0.115058012074684,1.1172926743563405,0.818261037638523,0
-0.093602783203125,0.06544470308722954,0.11421247823923127,0.5968373039249597,0.6378971915702674,-0.09299008789062499,0.06900970797161832,0.11579937927395974,1.27902370916033,0.8057181560006442,0
-0.09268203125,0.06595018664515104,0.11375142212366512,0.5668830895214434,0.6340944934949836,-0.092635888671875,0.06904184498177489,0.11553434220402012,1.2430653473358566,0.823037968037087,0
-0.09302724609375,0.06666748425483647,0.11444921132387174,1.2243104577638881,0.6283470274616135,-0.09253740234374999,0.06929362532889227,0.11560613021700017,1.5302870165621858,0.8229347125780111,0
-0.09268232421874999,0.06605975899047478,0.11381522297332967,0.8541987085637421,0.6421122836748112,-0.092485009765625,0.06987313957929826,0.11591260788204029,1.3356568168101735,0.828500757316496,0
-0.09263818359375,0.06546416859731959,0.11343452044985028,0.8696166007552546,0.6466356939156441,-0.093137255859375,0.06959739591573141,0.11626842196944803,1.1211516721585477,0.8138319210312198,0
-0.092545947265625,0.0675171689549594,0.11455706202144142,0.9769584159731965,0.6438251780329939,-0.09275390624999999,0.0723037793492042,0.1176057976156469,1.7408865183677538,0.8237647189886605,0
-0.092833154296875,0.06661129626020201,0.1142587385112048,0.8672745915024058,0.6403720018069216,-0.092373828125,0.07002699464560463,0.1159167981854334,1.3426966258187107,0.8363323650683693,0
-0.0926248046875,0.06792665542730586,0.11486246106077258,0.8073195695060389,0.6163126144496555,-0.092756494140625,0.071083012457086,0.11686129327212827,1.368144265336837,0.8204360150830874,0
-0.092446044921875,0.06706342190493617,0.11420934190904383,0.8187779758860079,0.6337426383522651,-0.09287841796875,0.07162355721603476,0.11728740116762862,1.292968754691402,0.8060501951057318,0
-0.09244228515625,0.06568261227840627,0.11340097724722217,0.7606076228975245,0.6423029669958048,-0.09257377929687499,0.06821226224571217,0.11499050975617238,1.1361409907776823,0.8193736362003146,0
-0.09285727539062501,0.06787715229378835,0.11502078680170978,0.9427025999243583,0.6315883396174571,-0.092485888671875,0.07019934155514908,0.11611023709476752,1.3705508238649147,0.8185657213797813,0
-0.0930498046875,0.06697252278774896,0.11464547510014297,0.8406051421461047,0.6360457352854199,-0.09352958984375,0.07012943323377903,0.11690133267859375,1.2478033672039635,0.8201846266333156,0
-0.092604345703125,0.06749949906253389,0.11459383585863978,0.7229249931779997,0.6374423644772429,-0.09197373046874999,0.06974683077862182,0.1154287117661806,1.204966339153569,0.8295047260286121,0
-0.093171044921875,0.06693966274722976,0.11472472297001583,0.8088284572817566,0.6460338719475027,-0.0918720703125,0.07029235642853697,0.11567840194168161,1.4032204881571628,0.827486911086982,0
-0.092368896484375,0.06647309135558714,0.113801076058662,0.6671160596558452,0.6516531138620605,-0.092743505859375,0.0692943202165344,0.11577158845485094,0.9094389953190767,0.8201654860074927,0
-0.09284541015624999,0.06610372286187023,0.11397355993071924,0.7532667736973009,0.6418293627683499,-0.092577783203125,0.07027572374732918,0.11622961451805484,1.4193054136906138,0.8204942459037945,0
-0.0942365234375,0.06592071331062928,0.11500462074616284,0.5377307406236134,0.6331929880958928,-0.09313725585937499,0.06978578242312193,0.11638128654307735,1.090670237328374,0.8210590349380193,0
-0.0996328125,0.06603911629005317,0.11953184599524617,0.6795500930956755,0.631751289426197,-0.092660498046875,0.06959453175179862,0.11588514463919383,1.4097921013995887,0.8252324614969396,0
-0.093068798828125,0.06634880605971433,0.11429770505508574,0.7107831565662752,0.6367375305407722,-0.092258447265625,0.06919605547777134,0.1153243911128382,1.1770478183804185,0.826123828255545,0
-0.093472802734375,0.06726532514854959,0.11515984030190114,0.7510890421379051,0.6361811946193472,-0.09231811523437498,0.07089689520679596,0.11640018964928978,1.1801105766281355,0.8271564119088558,0
-0.09255888671875,0.06726518727449497,0.11441919825661907,0.7420496594821748,0.6423016606632762,-0.11377734375000001,0.07128020764784067,0.13426150585005742,1.1725108791452206,0.8196797794320817,0
-0.093251806640625,0.06643312633811833,0.11449567553753667,0.8653484833363896,0.6451452864348699,-0.092194482421875,0.07033011806236167,0.11595752711964466,1.0608719741552735,0.8279245122601285,0
-0.09308544921874999,0.0674612035728193,0.114960492534392,1.1081229703496813,0.647053628658262,-0.09214545898437498,0.07078288756304293,0.11619381559791866,1.372686463523566,0.8253207539012097,0
-0.092299169921875,0.06778040066386927,0.11451340306890663,1.0242903371791385,0.6379451309570137,-0.092733447265625,0.07152126400937805,0.11711013383676762,1.584154120778865,0.8141466038431546,0
-0.09315693359374999,0.06593117550216433,0.11412770995550335,0.8431329816049673,0.6483309466889841,-0.09429804687500001,0.06984574057631758,0.11734798302950822,1.2548982532754263,0.823713479690367,0
-0.09302949218749999,0.06710422243997535,0.1147059853971775,0.6709084378080767,0.6332606888006267,-0.09178359374999999,0.07098845598531427,0.1160327064445355,1.1120733479797824,0.8206503140287805,0
-0.0930955078125,0.06567323346007609,0.11392869334793913,0.5312812073161921,0.6370487267020418,-0.09399873046875,0.07010414684338016,0.11726189805036843,1.0796523471698727,0.809453684626209,0
-0.092390087890625,0.06592307995011693,0.11349793306728927,0.8552203106816862,0.6301797920943063,-0.092525927734375,0.06918495162155976,0.11553183472093038,1.4117745185193575,0.8144392835271039,0
-0.09215693359374999,0.06583791488124374,0.11325869258168444,0.8063097462979254,0.6358588417351079,-0.093043896484375,0.07016687403447909,0.11653564641244166,1.3753842238000775,0.811750330449153,0
-0.09215195312499999,0.06398568074136109,0.11218801096680295,1.0908809540809576,0.6521677787796809,-0.0920623046875,0.06996336181911438,0.11563018611680191,1.2178881500899355,0.8206418048012063,0
-0.10702353515625,0.06626884484928651,0.12587929486218136,0.6217844902357998,0.6377429353626266,-0.09262797851562501,0.0708936843511081,0.11664414638020043,1.2843821902391488,0.8232631338012268,0
-0.091809130859375,0.06321968258570154,0.11147037622341921,0.6009239178669175,0.6502871922561406,-0.072121044921875,0.06987902175983361,0.1004217247548277,1.0977319939899015,0.8108744309168424,0
-0.09339018554687499,0.0634235087046671,0.1128905142733021,0.7712497875959876,0.6406375998725866,-0.092966357421875,0.07024398113543172,0.11652021497597262,1.6167617120545072,0.8109249421086451,0
-0.09264072265625,0.06370367589185134,0.1124298083979789,0.792321625701383,0.6250912685295755,-0.092310400390625,0.07015113350799737,0.11594132806180191,1.357209615464777,0.8083439864482469,0
-0.09191215820312501,0.06396187713926256,0.1119775269986544,0.7922545034038624,0.6329287944739792,-0.092559716796875,0.0685980632778103,0.11520848692255434,1.2277038886233633,0.8234042189001943,0
-0.092640771484375,0.06372256538808806,0.11244055265276569,0.8785618384092553,0.6352754107133011,-0.092103369140625,0.07013911892998168,0.11576928181226713,1.2497655088282453,0.8106525268334305,0
-0.092431201171875,0.0641395820798477,0.11250516850106543,1.1250220219303193,0.6261538034015961,-0.09248535156250001,0.06902988540039671,0.1154065220515342,1.0938819871566254,0.8161554265928843,0
-0.09277602539062499,0.0636457886088306,0.11250856542913466,0.9122965364370126,0.639942148988727,-0.09289257812499999,0.0692547887530402,0.11586741058614151,1.6075182997316428,0.8102164009536571,0
-0.09262475585937499,0.06327391132168503,0.1121736745049975,0.7222083882498387,0.6405073650764557,-0.09197426757812499,0.06890118017028504,0.1149201397727597,1.3991318776349466,0.8195828438529271,0
-0.09288061523437499,0.061754203070617554,0.11153649753871209,0.5867609151099287,0.6624426590746404,-0.09259658203125001,0.06825443515263255,0.11503388597224297,1.0449912289788683,0.8252716605878131,0
-0.0925501953125,0.06375763986054425,0.11238583226087151,0.636075153536396,0.6370091401502771,-0.09226816406249999,0.06910501704655321,0.11527756711723557,1.2545072929765428,0.8166556256684513,0
-0.09307568359375,0.06337281750526927,0.11260193992556256,0.5531813921811088,0.6416728671411922,-0.09285458984375,0.06873246614782014,0.11552543770881156,1.1428882269282106,0.81877630740325,0
-0.09334331054687499,0.06334817263156677,0.11280941715836215,0.7099169904560187,0.6393650720387897,-0.09273740234375,0.0694550712430501,0.11586299113540852,1.191917401402491,0.8120798694610573,0
-0.09377392578125,0.06310179387662194,0.1130282511006651,0.9392476931905569,0.6487704875831781,-0.09273193359375001,0.06910943763966486,0.11565174395099388,1.1381456865045596,0.8142569838940406,0
-0.09273354492187501,0.06307972964992029,0.11215419139062248,0.8614279117535868,0.6534180957427502,-0.09227265625,0.06952791055446102,0.11553516104416006,1.3311462158578493,0.8092949888936019,0
-0.09233740234375,0.062252913362816555,0.11136256594453094,0.8815077569153411,0.6617214303878497,-0.09051772460937499,0.06879467638079399,0.11369329780948777,1.4994799139908253,0.8128313882945011,0
-0.09282412109375,0.06143762576450406,0.11131441648055408,0.624844438168422,0.6591476559626118,-0.09172626953125,0.06860981640820893,0.11454700096330545,1.2129736046167805,0.8119772886674097,0
-0.092609423828125,0.06251431741524989,0.11173426181647184,0.6870109136364269,0.6572829821456718,-0.091510107421875,0.0689269526396153,0.1145644995648603,1.4791522592390214,0.822010654625999,0
-0.093033056640625,0.061897846405835684,0.1117429774866328,0.7113678303550124,0.6675903246686843,-0.09232578124999999,0.06908344506610863,0.11531076387581951,1.0733298012790033,0.8202515110111723,0
-0.093125390625,0.062348659736527104,0.11207003948424396,0.7394234509817768,0.6514874602809247,-0.09230185546875,0.06916867754691035,0.11534270014423323,1.1800576696335545,0.812576518389238,0
-0.09248271484375001,0.06142063599021223,0.11102048040930332,0.9409369181477971,0.644371852457709,-0.09232622070312499,0.0687306668553492,0.11510011118892599,1.4533262232417696,0.8044916778332093,0
-0.092874658203125,0.06247083039917199,0.11192991908828209,0.7398478647953826,0.6433234764015948,-0.09261689453125,0.06801755078341783,0.11490986192310693,1.0907431382165438,0.8144630995213594,0
-0.09202514648437499,0.06155833982198152,0.11071610897746262,0.7140875570418399,0.6503793937476152,-0.092826318359375,0.06778806847274815,0.11494323645792245,1.2681468027677498,0.8218545740862668,0
-0.092861572265625,0.062486109611680336,0.1119275904236613,0.7747421016276737,0.6358123077200426,-0.0924615234375,0.0671273406832911,0.1142594117943627,1.269270497892986,0.8193643047710071,0
-0.09260092773437499,0.06262037524339484,0.11178659674974735,0.6254110165742759,0.6312468244441795,-0.09211318359375001,0.06774691155625887,0.11434370388083245,0.9231623665002839,0.81173860721568,0
-0.092808544921875,0.06298673529774741,0.11216396406147731,0.9188112437423865,0.6285741620825929,-0.0928669921875,0.06792990617299405,0.11505976877529782,1.363091719560325,0.8167075001602342,0
-0.092734326171875,0.062072298866383956,0.11159133271499797,0.6128750965979894,0.643942473170563,-0.09242880859375,0.06819656297288774,0.11486451087857816,0.9596119632308175,0.8252096926054738,0
-0.092802978515625,0.06313762482753614,0.11224416461551298,0.7445549146718045,0.6351481441053469,-0.09280415039062499,0.07004568871932641,0.11627127262523028,1.2808942284877185,0.8177428014611029,0
-0.09267509765625,0.06158242701756187,0.11127025228230926,0.8124587012551268,0.6662791232270421,-0.09209658203125001,0.06801923590544845,0.11449190746511301,1.373352126034045,0.8203254708372691,0
-0.092540283203125,0.06154573009469059,0.11113766646912794,0.7412873276749807,0.6371885624833358,-0.09274384765625002,0.06668852587689215,0.11423126000232489,1.282179144329727,0.8088590842534459,0
-0.09341391601562499,0.062157097716823484,0.11220367419096902,0.7745555477181507,0.6392322499733083,-0.092614697265625,0.06920738075934359,0.1156163643312307,1.523584307635745,0.8136024426623623,0
-0.09302255859375,0.061850687133792395,0.11170811924945294,0.7725601639079853,0.6539495532977063,-0.09265532226562499,0.06853803685609469,0.11524960407842785,1.1837142197578157,0.8176178378454935,0
-0.09262177734375,0.0620593915570773,0.11149063511681148,0.8838026068851197,0.6394630193383622,-0.09230952148437499,0.06922312589981443,0.11538149295279389,1.49470556316186,0.8127240362903388,0
-0.093108154296875,0.06248248326337188,0.11213023281581166,0.7606521479545449,0.6439828016655487,-0.09267470703125001,0.06880567876693186,0.11542453272119516,1.1915362631927415,0.8112601498947684,0
-0.09329643554687499,0.06261926095670145,0.1123627906760758,0.6522544313739971,0.6430628464250725,-0.09299184570312499,0.06817582953169936,0.11530579820464093,1.1098151617765852,0.8103507399981614,0
-0.09280283203124999,0.06285517356226153,0.11208540706337512,0.801802132374974,0.6293815481327082,-0.09185048828125,0.06798793055339836,0.1142754168596094,1.3509228536778313,0.8200817571439408,0
-0.09316289062500001,0.06306839688302218,0.1125030971795888,0.8302826342322063,0.6288543812806667,-0.09281552734375001,0.06875884426858685,0.11550974323082014,1.3473333005428083,0.8131220405968127,0
-0.092891796875,0.06294421521938076,0.11220900211769999,0.7897547438316406,0.6439656474590648,-0.0933173828125,0.0684211934810337,0.11571341172199423,1.3340457368573704,0.8131162082171727,0
-0.092817724609375,0.06255608833512064,0.11193030952093862,0.5882277176003505,0.6345156638102034,-0.092801611328125,0.06842396089921941,0.11529951209885658,1.08071603924071,0.80835897519552,0
-0.092788330078125,0.06436442700298249,0.11292676238212701,0.7656504494218921,0.634463105567615,-0.09232871093749999,0.07029397016877412,0.11604237633497838,0.9078816567561678,0.815215281963083,0
-0.093519677734375,0.063505711507207,0.11304382122689469,1.1359948968316376,0.6340557911225109,-0.09186494140625,0.06925020533445339,0.11504241999557163,1.4008669347657854,0.8256683198715447,0
-0.11330932617187499,0.07151329961900682,0.13398938547482733,1.1982073873836265,0.5903151812064963,-0.11297231445312499,0.07742217025117061,0.1369559647452307,1.8981714891070505,0.8087346241159351,0
-0.11342509765625,0.06978287094365475,0.13317245156363514,1.1077282323030744,0.5939089179557709,-0.11349272460937501,0.07568070356690221,0.1364117569406707,2.0754651159697586,0.8211112930684564,0
-0.11436762695312501,0.06964677871926453,0.1339052944467073,0.7549094368611566,0.6090491806668782,-0.11422944335937499,0.07615945406602931,0.13729030619030655,1.7595542622355005,0.828748000575721,0
-0.11317832031250001,0.06930358894131984,0.13271141484027005,0.7419283203265268,0.6086726918334442,-0.11265195312500001,0.07533533015021354,0.13552075306652758,1.6166793142232194,0.821645406619036,0
-0.11383007812499998,0.07100272355027452,0.13415913475235297,1.0627077534020808,0.5798583677347148,-0.11344169921875,0.07734955546042503,0.13730248669111023,1.919855875032729,0.8008814025556309,0
-0.11482602539062499,0.07057452258920635,0.13478048577484475,0.9984975393634223,0.5976549359560807,-0.114400244140625,0.07649900626102621,0.13762090618201647,1.7487413272345762,0.8203766464531295,0
-0.113421728515625,0.07159324685100016,0.13412710946762638,1.1942086206022626,0.5820919500673185,-0.112600927734375,0.07717194978179083,0.13650816371106025,1.6472410886500457,0.8201494421451151,0
-0.11431591796874999,0.07087203959685351,0.13450269550331043,1.255558864784538,0.5763869136881532,-0.11398276367187501,0.07732229908203103,0.1377345575721989,1.8414600782910622,0.8040936471170852,0
-0.11336171875,0.0729436755591413,0.13480229627877727,1.1205153683569238,0.5708953266695417,-0.11340009765625,0.07811327712041344,0.13769991361993478,2.2660821122099186,0.8053447740464694,0
-0.11444448242187502,0.0721677505710563,0.1352986466277356,1.2407266477591987,0.5799977137573071,-0.11429858398437501,0.07803243364857892,0.13839518417182414,2.124348086654572,0.8110238307509798,0
-0.114006591796875,0.0701676863277899,0.13386936609147881,0.9737365815550394,0.5949387576113707,-0.1140869140625,0.07671966308423336,0.13748356506892923,1.5889671789424078,0.8173689057948788,0
-0.11315454101562498,0.07161340093338964,0.13391202091561133,1.0867959583471452,0.5870628203363895,-0.11313745117187501,0.07696827549937142,0.13683639242181017,1.8012540230298262,0.8116398055036728,0
-0.11316381835937502,0.07080884374849124,0.13349135604477122,0.8937019375408024,0.584035023533741,-0.112983056640625,0.075996986448481,0.1361642869371752,1.4954469402653983,0.8180936588723372,0
-0.11431508789062499,0.07187925793700253,0.13503542883634512,1.1545289394348925,0.5814824156266812,-0.11400361328125001,0.07783267237663193,0.13803893918191615,1.856030031154706,0.8147240042251777,0
-0.11268930664062501,0.07054685529420826,0.13295013585193088,0.9982614572860689,0.5995288087792324,-0.11319389648437499,0.07675127716677954,0.13676116681297681,1.8194183725198787,0.8169979857403495,0
-0.11366538085937498,0.07215593190130784,0.13463393819707245,1.0740301804220564,0.5923967082655214,-0.11390869140625,0.07812173469830537,0.1381238408463805,1.4028394780073414,0.8120064671745499,0
-0.11428706054687499,0.07176238030543453,0.1349495143953726,1.039040284167701,0.5912131959711651,-0.114318994140625,0.07720645990927695,0.1379480694792315,1.609371475170608,0.8257097670988679,0
-0.11383540039062501,0.07276624071523807,0.13510523368812133,1.241797579166585,0.5903779799211507,-0.11281928710937501,0.0786630143910419,0.13753567310684572,2.01708943494935,0.8261706292383394,0
-0.113290673828125,0.07242691852000596,0.13446350918644945,1.0731381372507078,0.5898145430889888,-0.11293857421875,0.07772475497206276,0.1370994496051361,1.5766591473144347,0.8222778049983275,0
-0.11446450195312499,0.07102538271553496,0.13470978879526765,0.9363399719127288,0.5884229108833352,-0.11405991210937501,0.07684436110976163,0.13753079431445753,1.7009260333098846,0.8230306871994785,0
